eir,pfpr,age0,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,age12,age13,age14,age15,age16,age17,age18,age19,age20,age21,age22,age23,age24,age25,age26,age27,age28,age29,age30,age31,age32,age33,age34,age35,age36,age37,age38,age39,age40,age41,age42,age43,age44,age45,age46,age47,age48,age49,age50,age51,age52,age53,age54,age55,age56,age57,age58,age59,kappa,z,beta
59.481500000000004,39.7126,2.21435,2.43413,2.4624,2.33714,2.34063,2.28423,2.20163,2.07754,1.99438,1.77638,1.36612,1.11006,2.27255,1.06511,1.06031,0.956724,0.886293,0.855642,0.849232,0.815984,0.79114,0.909354,0.851054,0.842489,0.775204,0.681561,0.771656,0.570495,0.853317,0.915944,0.878854,0.907065,0.940034,0.91014,0.867918,0.836622,0.811085,0.4136,0.851132,0.865369,0.88301,0.894556,0.893139,0.859771,0.787155,0.81061,0.716509,0.361784,0.810783,0.786891,0.788468,0.841196,0.858154,0.756198,0.748974,0.672372,0.651451,0.353552,0.783337,0.729008,4.0,4.0,0.473
59.5668,39.16,2.11992,2.5236,2.39209,2.39988,2.3247,2.33529,2.14042,2.09578,2.03963,1.66678,1.35174,1.13592,2.23743,1.09844,1.03605,0.94113,0.891952,0.845408,0.838343,0.84382,0.81846,0.879189,0.847779,0.866792,0.726993,0.683499,0.782207,0.547042,0.902068,0.911567,0.863236,0.931114,0.960971,0.915153,0.870453,0.836344,0.815001,0.396861,0.846272,0.881808,0.821766,0.873696,0.890055,0.83403,0.769999,0.772537,0.722248,0.392509,0.814332,0.828958,0.787501,0.868595,0.867814,0.873695,0.708776,0.698679,0.646762,0.332752,0.798493,0.7527,4.0,4.0,0.473
58.747,39.0773,2.12355,2.37588,2.33951,2.35529,2.26384,2.30115,2.23947,2.11633,1.98864,1.68935,1.36308,1.10295,2.2057,1.0904,1.04505,0.944915,0.880284,0.852689,0.830904,0.837676,0.80959,0.890211,0.807119,0.852508,0.766331,0.673814,0.76684,0.577354,0.926295,0.839723,0.890226,0.903996,0.972347,0.892542,0.88826,0.827824,0.787666,0.41146,0.844419,0.790042,0.79193,0.890653,0.920232,0.856949,0.870591,0.791531,0.701931,0.370285,0.813973,0.83972,0.804521,0.811805,0.854508,0.792689,0.779927,0.70302,0.671609,0.335097,0.744246,0.760134,4.0,4.0,0.473
58.3915,38.9673,2.11965,2.402,2.39759,2.30617,2.26948,2.20856,2.203,2.07189,1.98554,1.7577,1.36476,1.0806,2.17933,1.11478,1.07429,0.924076,0.895369,0.84936,0.831241,0.821904,0.835188,0.857407,0.853086,0.832466,0.758811,0.679486,0.777081,0.556129,0.922146,0.869011,0.851081,0.874399,1.02969,0.881313,0.86882,0.844996,0.813248,0.398287,0.850518,0.864945,0.859268,0.862871,0.886611,0.835232,0.837005,0.75975,0.711172,0.375008,0.799678,0.782923,0.855568,0.814642,0.843343,0.793831,0.74291,0.698265,0.625497,0.341996,0.794113,0.736134,4.0,4.0,0.473
70.7827,43.3187,2.38449,2.71624,2.68025,2.62471,2.63304,2.57119,2.51556,2.37249,2.28962,1.9623,1.51195,1.19248,2.48886,1.14697,1.06636,0.991204,0.905592,0.860555,0.858965,0.844331,0.860793,0.915673,0.852786,0.893528,0.788886,0.703325,0.792588,0.570752,0.858282,0.948936,0.883783,0.986443,0.984187,0.945665,0.87121,0.820025,0.773272,0.401157,0.923764,0.929408,0.841782,0.915899,0.876737,0.899055,0.798383,0.751,0.720902,0.385724,0.812031,0.843012,0.842918,0.897518,0.846931,0.807258,0.768412,0.705498,0.662394,0.351189,0.731962,0.847169,4.0,4.0,0.549
72.7388,43.4457,2.4573,2.73579,2.67916,2.65823,2.61225,2.59067,2.40855,2.31836,2.25726,1.98597,1.49598,1.20693,2.35006,1.14904,1.09926,1.0024,0.916787,0.891509,0.86063,0.827933,0.866084,0.935582,0.874733,0.887049,0.775491,0.737001,0.807042,0.555871,0.946256,0.901379,0.850786,0.94149,0.950298,0.960719,0.877377,0.875818,0.836823,0.415706,0.845614,0.861507,0.83274,0.948671,0.929959,0.882867,0.846549,0.766087,0.733626,0.3676,0.812446,0.847863,0.805935,0.843398,0.81169,0.864028,0.762114,0.731698,0.669274,0.354262,0.788718,0.766363,4.0,4.0,0.549
72.1233,43.3877,2.3942,2.69316,2.7813,2.66408,2.58355,2.53455,2.41966,2.24206,2.23328,1.92271,1.47818,1.21713,2.31754,1.17533,1.07251,1.00474,0.905038,0.881835,0.854694,0.856817,0.858065,0.919113,0.855707,0.859635,0.811397,0.688832,0.77303,0.591427,0.865638,0.91219,0.913065,0.930968,0.955577,0.950621,0.892467,0.86427,0.802376,0.423296,0.850748,0.837624,0.905527,0.90127,0.91908,0.865925,0.854654,0.770888,0.722985,0.384463,0.825816,0.803042,0.811746,0.852215,0.835945,0.82649,0.780597,0.710644,0.647239,0.33566,0.839029,0.749455,4.0,4.0,0.549
71.3956,43.2244,2.39796,2.67113,2.64028,2.61055,2.62145,2.54307,2.46906,2.26014,2.2567,1.97459,1.44266,1.18831,2.34514,1.13686,1.12729,0.982618,0.905418,0.880118,0.862506,0.85717,0.836464,0.919686,0.857892,0.862524,0.793491,0.699633,0.805872,0.570769,0.911826,0.895643,0.898976,0.911133,0.957482,0.945655,0.925802,0.878978,0.805903,0.410863,0.875964,0.8215,0.821782,0.88758,0.918375,0.850096,0.810125,0.78684,0.73508,0.394284,0.836908,0.808788,0.81397,0.827017,0.87054,0.839731,0.758651,0.703729,0.668473,0.34123,0.785565,0.783064,4.0,4.0,0.549
73.4152,43.969,2.46751,2.75977,2.66939,2.67724,2.69331,2.58444,2.51905,2.33218,2.17506,2.02465,1.50251,1.25839,2.44105,1.16617,1.11147,0.966208,0.950712,0.852332,0.877266,0.831745,0.845375,0.933173,0.874636,0.856788,0.799312,0.694391,0.794945,0.561426,0.894736,0.969634,0.899409,0.948772,0.964896,0.976377,0.894839,0.852895,0.808166,0.423209,0.840067,0.865172,0.936537,0.881873,0.93922,0.850518,0.821641,0.782219,0.721142,0.380954,0.820799,0.806987,0.796569,0.930622,0.83541,0.832193,0.74453,0.685622,0.596372,0.352996,0.824452,0.82485,4.0,4.0,0.549
72.9418,43.6863,2.46067,2.87808,2.75442,2.67621,2.59652,2.61257,2.4937,2.43908,2.25855,1.9789,1.51845,1.19472,2.36761,1.17601,1.07786,1.01666,0.919796,0.876218,0.846486,0.852468,0.836601,0.916565,0.867106,0.885157,0.802754,0.702378,0.781005,0.592348,0.894324,0.873652,0.899881,0.947959,0.972064,0.976704,0.930279,0.850311,0.82667,0.410611,0.8474,0.902037,0.803047,0.926192,0.944334,0.875292,0.853706,0.778554,0.720677,0.374877,0.854315,0.825155,0.848473,0.821703,0.861742,0.85884,0.795791,0.707024,0.648069,0.339447,0.757678,0.790992,4.0,4.0,0.549
72.5543,43.2325,2.42311,2.70359,2.80808,2.63857,2.55467,2.53471,2.37641,2.31877,2.29463,2.01295,1.52873,1.16592,2.34592,1.16901,1.09177,0.980088,0.9286,0.855091,0.869554,0.882107,0.820043,0.883829,0.851651,0.86062,0.780358,0.709655,0.782841,0.579821,0.903833,0.953122,0.876945,0.963398,0.993101,0.913755,0.908452,0.818366,0.786699,0.405948,0.900362,0.871305,0.844943,0.91398,0.967234,0.904307,0.794559,0.814274,0.693182,0.376232,0.821853,0.84691,0.806649,0.822794,0.877528,0.835299,0.816711,0.660505,0.704511,0.342726,0.734668,0.724038,4.0,4.0,0.549
72.8499,43.5914,2.42033,2.69052,2.69473,2.65886,2.64979,2.63788,2.42886,2.27638,2.28654,2.00663,1.50268,1.23236,2.49824,1.13417,1.10769,0.975977,0.921279,0.886326,0.847773,0.857755,0.841483,0.89764,0.870161,0.87346,0.786411,0.707512,0.799681,0.573737,0.935121,0.906383,0.883681,0.917828,0.929964,0.951905,0.884088,0.869426,0.827249,0.411275,0.892019,0.851231,0.865425,0.910922,0.915137,0.90032,0.809604,0.741578,0.765676,0.380253,0.774714,0.80459,0.852166,0.843824,0.865358,0.848165,0.751261,0.71676,0.635604,0.358005,0.76442,0.736773,4.0,4.0,0.549
73.2232,43.6198,2.47123,2.76777,2.73945,2.58096,2.64966,2.63232,2.37541,2.3582,2.25784,1.93948,1.48227,1.18234,2.34673,1.16612,1.11051,1.01114,0.909215,0.873205,0.879289,0.835216,0.850792,0.913506,0.849673,0.870812,0.789644,0.685681,0.776921,0.589579,0.903524,0.912945,0.919809,0.974153,0.992658,0.960168,0.868115,0.866438,0.77498,0.411345,0.851075,0.878715,0.886433,0.905802,0.95403,0.84789,0.844365,0.801774,0.760862,0.358312,0.76946,0.83932,0.841934,0.822155,0.895716,0.793815,0.82433,0.690324,0.669495,0.362249,0.725067,0.736514,4.0,4.0,0.549
72.19930000000001,43.3918,2.43101,2.70663,2.71809,2.60393,2.64288,2.54188,2.41826,2.26545,2.20788,1.94918,1.52163,1.20142,2.31199,1.17185,1.12568,0.948152,0.948978,0.881873,0.850179,0.842024,0.878837,0.875286,0.846169,0.868467,0.781488,0.713327,0.779522,0.57717,0.907429,0.921248,0.90659,0.97138,0.966327,0.941588,0.908222,0.815318,0.797138,0.407834,0.876855,0.856805,0.902593,0.894398,0.900648,0.902969,0.819164,0.769501,0.711841,0.388724,0.834842,0.824423,0.817007,0.856948,0.871851,0.793524,0.719482,0.736384,0.658974,0.355562,0.74427,0.737795,4.0,4.0,0.549
88.9839,48.2469,2.66683,3.0547,2.99117,2.94125,2.95693,2.98743,2.77493,2.59167,2.51092,2.1457,1.62848,1.28615,2.4199,1.20071,1.13155,1.00421,0.9417,0.880436,0.8753,0.856076,0.85204,0.904451,0.878986,0.866197,0.77879,0.714086,0.800903,0.590801,0.91939,0.960307,0.877396,0.925447,0.993337,0.959163,0.950455,0.842754,0.813873,0.407417,0.851141,0.838317,0.831217,0.92537,0.950045,0.878055,0.815109,0.764022,0.723671,0.369864,0.807955,0.816038,0.827587,0.817628,0.862917,0.795047,0.77486,0.697339,0.636288,0.331038,0.793128,0.755909,4.0,4.0,0.638
88.11330000000001,47.502,2.79179,3.11462,3.1243,2.99599,2.97224,2.949,2.71765,2.60177,2.49852,2.20591,1.64152,1.26497,2.55978,1.15114,1.13154,0.999381,0.936484,0.891505,0.887081,0.825631,0.864008,0.90961,0.892686,0.857233,0.797319,0.690977,0.802512,0.581223,0.915934,0.875935,0.927648,0.935873,1.03296,0.958507,0.829882,0.85709,0.837487,0.420647,0.851701,0.841072,0.870569,0.890773,0.871379,0.91145,0.815908,0.796681,0.72648,0.374052,0.83685,0.792132,0.844755,0.873541,0.91226,0.796443,0.730029,0.716663,0.69669,0.335051,0.777038,0.779939,4.0,4.0,0.638
88.8258,47.5721,2.69968,3.05418,3.03043,3.02352,3.0696,2.88962,2.7414,2.66563,2.48286,2.16629,1.61048,1.30208,2.41708,1.20751,1.13608,1.01322,0.912777,0.909989,0.874858,0.852871,0.836665,0.948226,0.87837,0.8643,0.798103,0.719358,0.795896,0.594342,0.91434,0.918817,0.90017,0.941573,0.942488,0.935529,0.879629,0.854527,0.825519,0.416005,0.924085,0.853256,0.846052,0.891616,0.914855,0.880697,0.783289,0.739527,0.69573,0.380481,0.798385,0.795207,0.82783,0.879865,0.858124,0.850238,0.718785,0.677253,0.596763,0.345798,0.813552,0.741797,4.0,4.0,0.638
87.8876,47.3767,2.65143,3.16634,2.99104,2.9433,2.88329,2.92498,2.75963,2.67496,2.50479,2.18551,1.68398,1.29258,2.4333,1.19634,1.12249,1.00975,0.937463,0.883186,0.882245,0.854777,0.861515,0.913479,0.852723,0.878453,0.799,0.715588,0.802344,0.5776,0.910015,0.887202,0.911623,0.961878,0.984168,0.951229,0.852206,0.856137,0.822496,0.413935,0.887673,0.854226,0.855112,0.879924,0.929611,0.886333,0.831641,0.830736,0.725372,0.374163,0.770713,0.790736,0.772582,0.886144,0.841327,0.823333,0.76459,0.70694,0.653495,0.338804,0.811688,0.820655,4.0,4.0,0.638
87.2799,47.2411,2.69022,3.05732,2.91309,2.9901,3.00983,2.85416,2.74988,2.61067,2.49251,2.23608,1.6844,1.22014,2.58413,1.17226,1.11108,1.00579,0.919591,0.917902,0.870811,0.857716,0.860573,0.944822,0.858493,0.859694,0.803885,0.697485,0.809939,0.600593,0.903611,0.874255,0.934437,0.938649,0.997068,0.916172,0.910841,0.86062,0.827045,0.412986,0.84096,0.874734,0.895849,0.875272,0.931321,0.849502,0.810203,0.798789,0.722044,0.374424,0.865181,0.862416,0.786447,0.84133,0.882598,0.812965,0.747479,0.693095,0.640729,0.336104,0.787983,0.75023,4.0,4.0,0.638
89.0095,48.3001,2.6887,3.06062,3.02608,2.98114,3.02561,2.88107,2.78179,2.65944,2.54905,2.10085,1.62487,1.31076,2.46841,1.18317,1.12194,1.01201,0.938403,0.908572,0.887863,0.843682,0.864066,0.926826,0.856804,0.893367,0.783778,0.714134,0.792949,0.578901,0.894172,0.931491,0.93774,1.01372,0.952133,0.954026,0.875582,0.852646,0.788721,0.41124,0.877428,0.869813,0.81376,0.894009,0.944343,0.865705,0.793943,0.797327,0.720472,0.372319,0.844996,0.827063,0.842021,0.812795,0.839439,0.841911,0.780355,0.680411,0.597254,0.339146,0.820377,0.767937,4.0,4.0,0.638
88.44890000000001,47.3589,2.66768,3.10799,3.04755,3.03481,2.86275,2.8344,2.74736,2.56069,2.51702,2.21298,1.6207,1.24398,2.45694,1.20844,1.11618,0.985693,0.970191,0.906721,0.865113,0.844184,0.856336,0.916481,0.852272,0.918174,0.778956,0.699183,0.808552,0.59086,0.897562,0.869191,0.911121,0.965531,0.991019,0.948316,0.912745,0.879203,0.801768,0.409879,0.876088,0.833848,0.86106,0.870252,0.942111,0.873559,0.872327,0.824532,0.716463,0.361049,0.784233,0.901166,0.805089,0.887817,0.859006,0.793724,0.734444,0.680263,0.637948,0.3543,0.792119,0.754691,4.0,4.0,0.638
91.03280000000001,48.7023,2.76044,3.10783,3.032,3.03597,2.95545,2.94254,2.82727,2.57479,2.58736,2.21475,1.64258,1.29999,2.52954,1.17746,1.10859,1.00194,0.930582,0.878218,0.869136,0.835105,0.879904,0.922018,0.867554,0.889603,0.791438,0.722886,0.781692,0.601759,0.900123,0.949515,0.888982,0.908673,0.941099,0.959531,0.88524,0.898202,0.817486,0.411786,0.819934,0.864449,0.838734,0.915413,0.938697,0.870887,0.853395,0.832783,0.706482,0.375432,0.845942,0.885567,0.809936,0.796201,0.880427,0.817025,0.769133,0.682856,0.651087,0.33938,0.771815,0.80199,4.0,4.0,0.638
88.7309,47.429,2.75444,3.00762,3.00716,2.99371,2.95758,2.9599,2.82435,2.57793,2.63807,2.21172,1.63385,1.25469,2.52703,1.22003,1.10978,1.0034,0.918454,0.898155,0.867423,0.860387,0.860471,0.93278,0.852103,0.894519,0.759348,0.716665,0.797228,0.59172,0.892634,0.919639,0.900254,0.926059,0.976163,0.949393,0.930514,0.858242,0.830628,0.412936,0.855282,0.860565,0.845993,0.867711,0.914643,0.868927,0.854127,0.790059,0.74228,0.363537,0.820437,0.819468,0.812732,0.86149,0.879306,0.839376,0.800774,0.648129,0.640051,0.306172,0.756145,0.796234,4.0,4.0,0.638
88.59740000000001,47.3129,2.70381,3.15284,3.02557,3.0011,3.01653,2.84905,2.71635,2.65971,2.49084,2.22377,1.53152,1.30442,2.45031,1.20799,1.12225,1.00629,0.932344,0.901598,0.860017,0.846635,0.853318,0.916625,0.863122,0.875612,0.784928,0.71409,0.786339,0.592413,0.899197,0.953793,0.946278,0.945916,0.971062,0.907273,0.891621,0.864883,0.795853,0.429003,0.863288,0.821477,0.83561,0.916775,0.899459,0.912096,0.794397,0.795967,0.73837,0.371985,0.815468,0.814962,0.775529,0.860407,0.851467,0.834094,0.744244,0.684292,0.676264,0.342645,0.713135,0.815447,4.0,4.0,0.638
107.9291,51.3295,3.02301,3.46451,3.35225,3.34563,3.29738,3.26812,3.04887,2.93301,2.89718,2.40045,1.72325,1.34266,2.58247,1.20162,1.08922,1.01999,0.926818,0.860298,0.859441,0.835495,0.824577,0.899071,0.856459,0.84645,0.790601,0.705281,0.766709,0.556446,0.89444,0.857488,0.855756,0.928316,0.965218,0.883577,0.874281,0.823003,0.779075,0.416283,0.817702,0.896297,0.881644,0.854871,0.850408,0.831781,0.778735,0.761003,0.69907,0.372582,0.749275,0.773217,0.778853,0.795412,0.784997,0.805314,0.736534,0.633649,0.656961,0.344108,0.702192,0.750963,4.0,4.0,0.741
110.3601,51.905,3.08281,3.44952,3.41018,3.3987,3.28402,3.13297,3.12162,2.94457,2.85522,2.4428,1.78918,1.32435,2.62355,1.1777,1.11217,1.04018,0.916395,0.846799,0.873285,0.855458,0.820052,0.895533,0.902577,0.829249,0.773395,0.690022,0.780603,0.558892,0.862224,0.86683,0.879792,0.934129,1.00627,1.00513,0.864932,0.802875,0.762071,0.389388,0.794068,0.834521,0.84616,0.898143,0.932599,0.888645,0.762071,0.792114,0.658869,0.349628,0.834828,0.777043,0.786171,0.832805,0.84247,0.798089,0.715825,0.705858,0.635755,0.333378,0.697918,0.707812,4.0,4.0,0.741
108.2081,51.7295,2.9165,3.45661,3.39035,3.27904,3.22602,3.20444,3.07161,2.93063,2.75032,2.44408,1.72831,1.35039,2.65273,1.20406,1.09006,1.04491,0.89951,0.892469,0.864514,0.834344,0.83243,0.915279,0.839929,0.843571,0.786032,0.686084,0.78282,0.579093,0.894918,0.905822,0.872184,0.953748,0.983794,0.892399,0.915679,0.823003,0.773665,0.410255,0.80758,0.831912,0.794219,0.865679,0.901519,0.835833,0.803791,0.763244,0.712482,0.367948,0.770926,0.771614,0.734761,0.839872,0.797744,0.785165,0.800449,0.675685,0.635381,0.32491,0.773509,0.753151,4.0,4.0,0.741
109.2161,52.928,3.01436,3.49745,3.43712,3.30665,3.38301,3.17197,3.01771,3.02824,2.88161,2.48784,1.84852,1.30521,2.62705,1.19521,1.10433,0.979674,0.905148,0.887673,0.864092,0.846877,0.844428,0.89264,0.858906,0.872136,0.752112,0.701072,0.781926,0.575705,0.861936,0.870391,0.898536,0.906449,0.947523,0.928609,0.853858,0.842368,0.760599,0.406181,0.840274,0.807013,0.862508,0.878161,0.851782,0.864417,0.792565,0.749736,0.6958,0.373167,0.809987,0.769851,0.793406,0.786746,0.840713,0.742802,0.706875,0.717445,0.628378,0.352897,0.774949,0.767431,4.0,4.0,0.741
108.49210000000001,52.554,3.02392,3.48204,3.36262,3.34703,3.34038,3.25835,3.12418,2.86136,2.7767,2.4817,1.77479,1.33669,2.72071,1.17949,1.12106,1.00337,0.924635,0.887673,0.85345,0.841312,0.849106,0.879893,0.873983,0.85143,0.768469,0.685592,0.783111,0.564616,0.920577,0.865871,0.886886,0.921566,1.00722,0.906075,0.88593,0.860864,0.762098,0.399846,0.84279,0.844423,0.887336,0.866328,0.917348,0.851636,0.749447,0.756008,0.704345,0.367904,0.763777,0.832616,0.816322,0.80639,0.845616,0.805681,0.772825,0.625794,0.586433,0.331485,0.758518,0.812488,4.0,4.0,0.741
106.3771,51.5505,2.92525,3.37181,3.33342,3.28721,3.27128,3.11772,3.09788,2.94088,2.82026,2.44744,1.67441,1.37291,2.53617,1.1857,1.09789,1.04594,0.909079,0.880881,0.870977,0.821311,0.836266,0.913725,0.86363,0.856206,0.764915,0.684234,0.797291,0.566354,0.848887,0.895534,0.890008,0.938906,0.990742,0.876298,0.8629,0.823919,0.820274,0.388908,0.870702,0.833837,0.861411,0.811208,0.886915,0.880419,0.807432,0.774519,0.73633,0.368155,0.778106,0.767456,0.771597,0.813568,0.820305,0.785833,0.743879,0.694458,0.567352,0.337853,0.824912,0.726889,4.0,4.0,0.741
108.64710000000001,51.2452,2.9936,3.42695,3.24514,3.34233,3.29605,3.24101,3.13397,2.94909,2.76872,2.48686,1.80273,1.3591,2.61615,1.22057,1.10103,1.00871,0.919256,0.877788,0.861156,0.858586,0.803854,0.895555,0.833978,0.873961,0.772798,0.713901,0.7473,0.560948,0.861043,0.880117,0.873986,0.940922,1.00927,0.915675,0.850765,0.814588,0.803206,0.391751,0.884737,0.84264,0.847039,0.913735,0.885064,0.84611,0.780654,0.75935,0.735211,0.357199,0.774449,0.77855,0.8092,0.785818,0.811036,0.772446,0.74531,0.707783,0.596836,0.328574,0.756861,0.734712,4.0,4.0,0.741
108.4441,51.9504,3.05949,3.42874,3.33704,3.36772,3.3565,3.27687,3.07898,2.945,2.82,2.41583,1.81281,1.32556,2.6523,1.20326,1.09847,1.02539,0.919937,0.843282,0.914131,0.835176,0.825251,0.927493,0.860583,0.853678,0.776825,0.690743,0.754654,0.555001,0.873751,0.889923,0.872558,0.932552,0.973529,0.95065,0.858811,0.844788,0.790636,0.406335,0.769319,0.80069,0.853441,0.873161,0.919132,0.794192,0.839739,0.789274,0.696029,0.376563,0.793892,0.785551,0.76335,0.83799,0.777158,0.771708,0.781864,0.746472,0.611158,0.321231,0.742244,0.749981,4.0,4.0,0.741
107.2061,52.3714,2.93894,3.50532,3.35196,3.4143,3.32526,3.27116,3.00083,2.86965,2.80293,2.4723,1.79502,1.39971,2.59478,1.17729,1.10286,1.02335,0.937934,0.875438,0.881965,0.825509,0.847741,0.936509,0.83953,0.874401,0.762097,0.709822,0.788501,0.577388,0.935989,0.880862,0.86123,0.864772,0.934797,0.911066,0.892804,0.872565,0.795021,0.396166,0.908039,0.794476,0.818417,0.868688,0.919717,0.7914,0.821977,0.759385,0.729354,0.363237,0.804419,0.751187,0.793434,0.844751,0.815609,0.796391,0.739142,0.66331,0.615464,0.328392,0.773289,0.737133,4.0,4.0,0.741
108.1661,52.0298,2.97954,3.37205,3.40798,3.29144,3.35471,3.26948,2.98822,2.92355,2.84155,2.42109,1.78846,1.38678,2.59018,1.17608,1.1331,1.00825,0.889015,0.899772,0.861043,0.809545,0.844354,0.907398,0.846505,0.858307,0.772963,0.714101,0.782417,0.565385,0.864817,0.921748,0.862408,0.912387,0.955623,0.883749,0.866294,0.853197,0.779169,0.402749,0.877295,0.850406,0.839663,0.910158,0.917582,0.872092,0.789058,0.738966,0.716077,0.359696,0.826897,0.766178,0.773748,0.804624,0.862721,0.782282,0.719031,0.683855,0.623083,0.33794,0.804454,0.690883,4.0,4.0,0.741
131.5211,55.9873,3.32414,3.74263,3.77015,3.65653,3.47111,3.57322,3.30034,3.36392,3.12257,2.69119,1.88111,1.4149,2.54902,1.16014,1.11984,0.986133,0.848783,0.85925,0.820139,0.805588,0.802082,0.864127,0.777709,0.815157,0.706165,0.67987,0.722102,0.547489,0.856543,0.878444,0.829265,0.887365,0.926727,0.853439,0.830967,0.771248,0.716304,0.390769,0.809758,0.824364,0.746259,0.86522,0.816853,0.764733,0.753827,0.678993,0.650649,0.362101,0.743921,0.774248,0.761368,0.756895,0.782323,0.780518,0.680527,0.633709,0.598139,0.305676,0.733329,0.646793,4.0,4.0,0.861
130.3371,56.1959,3.36543,3.75343,3.66188,3.7131,3.69905,3.53064,3.31855,3.14054,3.11976,2.72301,1.92076,1.42505,2.49672,1.20816,1.07951,0.958484,0.901142,0.841252,0.810867,0.832367,0.800152,0.845634,0.850113,0.81346,0.71848,0.64553,0.768584,0.535064,0.843344,0.841528,0.802732,0.88167,0.898584,0.866332,0.847257,0.771234,0.740083,0.38201,0.835199,0.808335,0.789255,0.850371,0.824203,0.784897,0.737066,0.725791,0.679874,0.363432,0.748382,0.732569,0.745001,0.728513,0.77773,0.750659,0.675534,0.664099,0.609568,0.313746,0.728499,0.64461,4.0,4.0,0.861
129.6661,55.6642,3.22585,3.68412,3.74851,3.65097,3.57556,3.61451,3.32445,3.14679,3.26685,2.64347,1.94347,1.34476,2.56781,1.19225,1.09531,0.964795,0.87294,0.843515,0.825617,0.823704,0.802329,0.889558,0.797901,0.831211,0.713401,0.648672,0.749055,0.540865,0.844666,0.891813,0.851109,0.887915,0.878741,0.873856,0.788792,0.78458,0.789231,0.384571,0.791287,0.772045,0.855347,0.790649,0.851994,0.824358,0.740754,0.721894,0.676456,0.336869,0.771018,0.709462,0.766814,0.802173,0.758928,0.749286,0.75693,0.667602,0.596649,0.300963,0.726582,0.677081,4.0,4.0,0.861
131.5781,56.2766,3.38882,3.65527,3.69863,3.6512,3.59674,3.49686,3.40331,3.21603,3.16022,2.66082,2.00899,1.34534,2.48278,1.18994,1.10284,0.975884,0.870401,0.86112,0.822091,0.796868,0.798607,0.855293,0.819074,0.821778,0.739608,0.653495,0.745339,0.552725,0.841764,0.802693,0.853302,0.864447,0.896765,0.897066,0.814743,0.813379,0.73623,0.384158,0.834805,0.847621,0.795513,0.81507,0.853571,0.802457,0.754018,0.705706,0.638173,0.345293,0.777749,0.779828,0.734229,0.838712,0.836349,0.706499,0.736633,0.656769,0.560189,0.302406,0.652464,0.652018,4.0,4.0,0.861
131.2271,55.8922,3.33866,3.67716,3.74194,3.69159,3.71007,3.56808,3.38644,3.23569,3.24317,2.60706,1.76775,1.37014,2.48169,1.19739,1.12054,0.967578,0.858701,0.842349,0.848001,0.790471,0.802647,0.856695,0.81535,0.804431,0.754382,0.658136,0.758301,0.537307,0.86709,0.848858,0.82827,0.900578,0.928882,0.864677,0.813735,0.802103,0.724285,0.371703,0.838706,0.782704,0.797281,0.798685,0.833729,0.761484,0.754867,0.714849,0.664365,0.352651,0.760063,0.751685,0.771027,0.805596,0.78092,0.733717,0.679863,0.661573,0.596257,0.312168,0.655086,0.677211,4.0,4.0,0.861
131.8791,56.0059,3.33195,3.73469,3.64228,3.55472,3.60998,3.55672,3.37111,3.28048,3.23615,2.67293,1.87147,1.39266,2.52546,1.22632,1.10068,0.979912,0.886557,0.851274,0.809946,0.820276,0.797968,0.858764,0.84125,0.803139,0.743008,0.67822,0.748539,0.546375,0.835745,0.8495,0.849989,0.852413,0.902138,0.934095,0.829117,0.800788,0.766213,0.38502,0.793879,0.805519,0.792047,0.821992,0.845315,0.804335,0.757226,0.708767,0.656054,0.334385,0.773929,0.69095,0.768778,0.782795,0.817495,0.737933,0.71192,0.669859,0.570847,0.306342,0.695902,0.724268,4.0,4.0,0.861
132.0151,56.6373,3.40086,3.862,3.75345,3.79219,3.60143,3.62495,3.31731,3.34461,3.21682,2.70522,1.86858,1.32172,2.60706,1.18997,1.08828,0.97156,0.907569,0.851774,0.827243,0.820585,0.785705,0.875557,0.812601,0.827551,0.772632,0.638308,0.730538,0.531844,0.84782,0.854154,0.841645,0.889759,0.920795,0.891719,0.803644,0.77524,0.763246,0.373765,0.826951,0.761865,0.810837,0.796113,0.850845,0.792243,0.801079,0.696996,0.670242,0.343483,0.745214,0.715319,0.770302,0.796856,0.786174,0.770863,0.709434,0.614695,0.59986,0.310584,0.64024,0.705209,4.0,4.0,0.861
130.2731,55.8542,3.36002,3.69062,3.78314,3.63293,3.62668,3.57986,3.30788,3.18305,3.12164,2.6537,1.83681,1.41741,2.56064,1.18547,1.09761,0.948614,0.894222,0.848592,0.832478,0.800261,0.794896,0.878522,0.824231,0.79106,0.726691,0.657935,0.736008,0.549133,0.870724,0.886711,0.84984,0.893007,0.925912,0.867851,0.791243,0.765097,0.764752,0.379698,0.820126,0.832193,0.758566,0.828708,0.889546,0.804545,0.756464,0.728594,0.670178,0.337972,0.790691,0.707898,0.766432,0.746608,0.749865,0.727823,0.673449,0.624864,0.600608,0.316846,0.699785,0.741927,4.0,4.0,0.861
